movieId,tagId,relevance
1,639,0.05625000000000002
1,640,0.29000000000000004
1,641,0.25475000000000003
1,642,0.20925
1,643,0.15175
1,644,0.02400000000000002
1,645,0.12125000000000002
1,646,0.7335
1,647,0.037250000000000005
1,648,0.03225
1,649,0.047750000000000015
1,650,0.04025000000000001
1,651,0.028249999999999997
1,652,0.025749999999999995
1,653,0.13324999999999998
1,654,0.035499999999999976
1,655,0.06374999999999997
1,656,0.0635
1,657,0.004249999999999976
1,658,0.07574999999999998
1,659,0.005249999999999977
1,660,0.22025
1,661,0.029249999999999998
1,662,0.05325000000000002
1,663,0.33275
1,664,0.46799999999999997
1,665,0.007249999999999979
1,666,0.14575
1,667,0.060250000000000026
1,668,0.27775000000000005
1,669,0.32575
1,670,0.025249999999999995
1,671,0.05425000000000002
1,672,0.026500000000000024
1,673,0.007749999999999979
1,674,0.05675000000000002
1,675,0.49924999999999997
1,676,0.36750000000000005
1,677,0.06524999999999997
1,678,0.004500000000000004
1,679,0.15350000000000003
1,680,0.028500000000000025
1,681,0.07824999999999999
1,682,0.12025000000000002
1,683,0.12724999999999997
1,684,0.05325000000000002
1,685,0.02200000000000002
1,686,0.08250000000000002
1,687,0.020500000000000018
1,688,0.13
1,689,0.06924999999999998
1,690,0.22599999999999998
1,691,0.33125000000000004
1,692,0.049250000000000016
1,693,0.027500000000000024
1,694,0.187
1,695,0.03075
1,696,0.05049999999999999
1,697,0.08400000000000002
1,698,0.007000000000000006
1,699,0.02100000000000002
1,700,0.030500000000000027
1,701,0.14575
1,702,0.10125
1,703,0.025500000000000023
1,704,0.04849999999999999
1,705,0.07224999999999998
1,706,0.01874999999999999
1,707,0.04175000000000001
1,708,0.015500000000000014
1,709,0.07400000000000001
1,710,0.14800000000000002
1,711,0.05525000000000002
1,712,0.063
1,713,0.019500000000000017
1,714,0.034499999999999975
1,715,0.11449999999999999
1,716,0.38
1,717,0.881
1,718,0.04075000000000001
1,719,0.34750000000000003
1,720,0.03249999999999997
1,721,0.16649999999999998
1,722,0.028249999999999997
1,723,0.01924999999999999
1,724,0.035499999999999976
1,725,0.03199999999999997
1,726,0.1895
1,727,0.11475000000000002
1,728,0.016749999999999987
1,729,0.04849999999999999
1,730,0.07874999999999999
1,731,0.11725000000000002
1,732,0.020000000000000018
1,733,0.16699999999999998
1,734,0.04025000000000001
1,735,0.09150000000000003
1,736,0.03025
1,737,0.057999999999999996
1,738,0.011249999999999982
1,739,0.1335
1,740,0.010000000000000009
1,741,0.06125000000000003
1,742,0.87025
1,743,0.79725
1,744,0.059250000000000025
1,745,0.59225
1,746,0.11175000000000002
1,747,0.32975
1,748,0.762
1,749,0.16475
1,750,0.63575
1,751,0.15899999999999997
1,752,0.512
1,753,0.11149999999999999
1,754,0.14600000000000002
1,755,0.28400000000000003
1,756,0.43975
1,757,0.11399999999999999
1,758,0.27925
1,759,0.27675000000000005
1,760,0.67225
1,761,0.7375
1,762,0.04899999999999999
1,763,0.12774999999999997
1,764,0.006249999999999978
1,765,0.16025
1,766,0.10999999999999999
1,767,0.24925000000000003
1,768,0.1795
1,769,0.02300000000000002
1,770,0.037750000000000006
1,771,0.248
1,772,0.08975
1,773,0.21550000000000002
1,774,0.11575000000000002
1,775,0.028249999999999997
1,776,0.51225
1,777,0.47524999999999995
1,778,0.10675000000000001
1,779,0.14024999999999999
1,780,0.18525000000000003
1,781,0.019000000000000017
1,782,0.09300000000000003
1,783,0.16525
1,784,0.019500000000000017
1,785,0.9637500000000001
1,786,0.99325
1,787,0.52075
1,788,0.13274999999999998
1,789,0.28474999999999995
1,790,0.04299999999999998
1,791,0.259
1,792,0.07524999999999998
1,793,0.04525000000000001
1,794,0.10025
1,795,0.02024999999999999
1,796,0.09575
1,797,0.27949999999999997
1,798,0.048750000000000016
1,799,0.060250000000000026
1,800,0.05125000000000002
1,801,0.21625
1,802,0.026000000000000023
1,803,0.04799999999999999
1,804,0.07150000000000001
1,805,0.03925000000000001
1,806,0.375
1,807,0.24025000000000002
1,808,0.018500000000000016
1,809,0.3215
1,810,0.024749999999999994
1,811,0.014749999999999985
1,812,0.025500000000000023
1,813,0.10299999999999998
1,814,0.10449999999999998
1,815,0.016500000000000015
1,816,0.43999999999999995
1,817,0.01874999999999999
1,818,0.08625
1,819,0.04249999999999998
1,820,0.01924999999999999
1,821,0.04575000000000001
1,822,0.05675000000000002
1,823,0.135
1,824,0.11775000000000002
1,825,0.13174999999999998
1,826,0.007000000000000006
1,827,0.25749999999999995
1,828,0.16675
1,829,0.26475000000000004
1,830,0.65125
1,831,0.11675000000000002
1,832,0.13174999999999998
1,833,0.2495
1,834,0.16999999999999998
1,835,0.05349999999999999
1,836,0.1825
1,837,0.16649999999999998
1,838,0.024749999999999994
1,839,0.10075
1,840,0.4405
1,841,0.08825
1,842,0.03125
1,843,0.12225000000000003
1,844,0.74975
1,845,0.29674999999999996
1,846,0.2395
1,847,0.033499999999999974
1,848,0.020500000000000018
1,849,0.02350000000000002
1,850,0.21949999999999997
1,851,0.1175
1,852,0.034499999999999975
1,853,0.025249999999999995
1,854,0.07550000000000001
1,855,0.026249999999999996
1,856,0.024749999999999994
1,857,0.02074999999999999
1,858,0.045499999999999985
1,859,0.014249999999999985
1,860,0.1235
1,861,0.06924999999999998
1,862,0.030000000000000027
1,863,0.16125
1,864,0.21899999999999997
1,865,0.09449999999999997
1,866,0.006500000000000006
1,867,0.577
1,868,0.014500000000000013
1,869,0.08775
1,870,0.22675
1,871,0.14500000000000002
1,872,0.382
1,873,0.01200000000000001
1,874,0.11199999999999999
1,875,0.18824999999999997
1,876,0.15725
1,877,0.03849999999999998
1,878,0.08200000000000002
1,879,0.028749999999999998
1,880,0.20024999999999998
1,881,0.49875
1,882,0.2855
1,883,0.243
1,884,0.016000000000000014
1,885,0.14975
1,886,0.31174999999999997
1,887,0.128
1,888,0.11099999999999999
1,889,0.29225
1,890,0.246
1,891,0.13074999999999998
1,892,0.03075
1,893,0.0695
1,894,0.04199999999999998
1,895,0.26025
1,896,0.04025000000000001
1,897,0.49450000000000005
1,898,0.20950000000000002
1,899,0.24025000000000002
1,900,0.5005
1,901,0.12
1,902,0.14200000000000002
1,903,0.05499999999999999
1,904,0.30974999999999997
1,905,0.02174999999999999
1,906,0.01150000000000001
1,907,0.04199999999999998
1,908,0.04025000000000001
1,909,0.022249999999999992
1,910,0.19874999999999998
1,911,0.189
1,912,0.011249999999999982
1,913,0.17475000000000002
1,914,0.15675
1,915,0.12674999999999997
1,916,0.016249999999999987
1,917,0.16349999999999998
1,918,0.03975000000000001
1,919,0.1275
1,920,0.18425000000000002
1,921,0.5295
1,922,0.08324999999999999
1,923,0.026749999999999996
1,924,0.018000000000000016
1,925,0.027749999999999997
1,926,0.14750000000000002
1,927,0.02150000000000002
1,928,0.036250000000000004
1,929,0.069
1,930,0.04475000000000001
1,931,0.24075000000000002
1,932,0.176
1,933,0.15275
1,934,0.012749999999999984
1,935,0.00924999999999998
1,936,0.44525000000000003
1,937,0.134
1,938,0.009749999999999981
1,939,0.017000000000000015
1,940,0.033999999999999975
1,941,0.08650000000000002
1,942,0.4135
1,943,0.21800000000000003
1,944,0.06774999999999998
1,945,0.129
1,946,0.015249999999999986
1,947,0.025000000000000022
1,948,0.07124999999999998
1,949,0.019500000000000017
1,950,0.345
1,951,0.3195
1,952,0.03875000000000001
1,953,0.11275000000000002
1,954,0.174
1,955,0.07650000000000001
1,956,0.13
1,957,0.017749999999999988
1,958,0.024249999999999994
1,959,0.026749999999999996
1,960,0.17025
1,961,0.36224999999999996
1,962,0.00924999999999998
1,963,0.07450000000000001
1,964,0.010000000000000009
1,965,0.04199999999999998
1,966,0.034499999999999975
1,967,0.39325
1,968,0.08300000000000002
1,969,0.37675000000000003
1,970,0.15625
1,971,0.9357500000000001
1,972,0.77525
1,973,0.16399999999999998
1,974,0.057499999999999996
1,975,0.005749999999999977
1,976,0.0037499999999999756
1,977,0.26925
1,978,0.013500000000000012
1,979,0.05049999999999999
1,980,0.04275000000000001
1,981,0.1325
1,982,0.28774999999999995
1,983,0.03749999999999998
1,984,0.16325
1,985,0.05299999999999999
1,986,0.09449999999999997
1,987,0.17825000000000002
1,988,0.11775000000000002
1,989,0.1355
1,990,0.30374999999999996
1,991,0.07224999999999998
1,992,0.553
1,993,0.016249999999999987
1,994,0.08124999999999999
1,995,0.10575000000000001
1,996,0.035999999999999976
1,997,0.13374999999999998
1,998,0.28125
1,999,0.44725000000000004
